user,member,sex,baby_age,baby_sex
6403,2,2,9,3
6404,4,2,111,1
6405,3,2,24,2
6406,2,1,39,1
6407,3,1,16,1
6408,3,2,60,2
6409,3,2,21,2
6410,1,2,26,2
6411,3,2,100,1
6412,3,2,12,2
6413,3,2,-99,0
6414,2,0,68,1
6415,3,2,-99,0
6416,2,0,39,2
6417,4,2,96,1
6418,3,2,78,1
6419,2,2,38,1
6420,3,2,90,1
6421,3,2,18,1
6422,2,2,0,2
6423,3,2,38,2
6424,2,0,37,1
6425,3,2,30,2
6426,3,2,12,1
6427,3,2,40,1
6428,2,2,1,2
6429,2,2,3,3
6430,3,2,10,1
6431,1,2,-99,0
6432,2,2,17,2
6433,3,2,75,1
6434,3,2,24,1
6435,3,0,9,3
6436,3,2,20,1
6437,2,1,20,1
6438,3,2,42,2
6439,4,1,22,1
6440,3,1,81,1
6441,3,2,10,1
6442,3,2,11,1
6443,3,-99,-99,-99
6444,3,2,19,2
6445,3,2,14,1
6446,3,1,20,1
6447,3,2,19,2
6448,3,2,3,1
6449,2,2,3,3
6450,3,2,18,1
6451,3,2,0,2
6452,3,2,-99,0
6453,1,2,24,1
6454,5,2,25,2
6455,2,0,2,1
6456,3,1,18,2
6457,3,0,69,2
6458,3,2,131,2
6459,5,0,30,2
6460,3,2,14,1
6461,1,2,35,2
6462,3,2,24,2
6463,4,2,1,1
6464,4,2,65,2
6465,3,2,5,1
6466,3,2,0,3
6467,2,2,42,1
6468,3,2,23,1
6469,1,0,17,2
6470,3,2,35,1
6471,3,2,20,1
6472,1,2,3,1
6473,3,2,1,1
6474,2,2,72,1
6475,1,2,104,2
6476,1,2,-99,0
6477,3,2,0,1
6478,1,2,10,2
6479,2,0,83,1
6480,3,2,18,1
6481,3,2,-99,0
6482,1,0,47,2
6483,3,2,22,1
6484,3,2,19,1
6485,2,2,13,2
6486,3,2,53,2
6487,3,2,13,2
6488,1,1,24,1
6489,4,2,53,2
6490,3,0,10,2
6491,3,2,55,2
6492,3,0,19,1
6493,2,2,45,2
6494,2,2,29,1
6495,3,2,14,1
6496,6,2,14,2
6497,4,2,2,1
6498,3,2,11,1
6499,1,2,99,1
6500,1,2,92,2
6501,2,2,19,1
6502,3,2,49,2
6503,3,0,24,2
6504,3,2,57,1
6505,3,0,57,2
6506,0,2,-99,0
6507,2,-99,-99,-99
6508,2,2,34,1
6509,2,2,71,1
6510,3,2,26,1
6511,3,2,30,2
6512,3,2,12,2
6513,2,1,17,2
6514,4,2,59,1
6515,2,0,21,2
6516,3,1,13,1
6517,4,-99,-99,-99
6518,3,2,68,1
6519,1,1,-99,0
6520,4,2,15,2
6521,3,2,56,2
6522,4,2,10,2
6523,3,2,35,2
6524,3,2,20,1
6525,3,2,10,3
6526,3,0,21,2
6527,1,2,5,2
6528,1,2,26,2
6529,2,2,27,2
6530,3,2,11,2
6531,3,2,-99,0
6532,1,2,52,2
6533,3,2,37,1
6534,3,2,182,1
6535,3,2,2,1
6536,3,2,10,1
6537,5,2,15,1
6538,3,2,11,1
6539,3,0,49,2
6540,3,2,11,2
6541,1,2,45,2
6542,1,1,36,1
6543,3,2,-99,0
6544,3,2,35,2
6545,2,2,0,3
6546,3,1,17,1
6547,3,2,2,2
6548,3,2,18,1
6549,3,0,116,2
6550,3,2,0,2
6551,3,0,45,1
6552,4,2,13,1
6553,2,2,0,3
6554,4,2,31,2
6555,3,0,76,1
6556,2,0,3,1
6557,3,2,5,3
6558,2,0,16,2
6559,3,2,12,1
6560,5,2,17,2
6561,3,2,2,2
6562,3,0,3,1
6563,3,0,-99,2
6564,2,2,10,2
6565,3,1,39,2
6566,1,2,18,1
6567,1,2,76,2
6568,4,0,16,2
6569,4,0,18,2
6570,2,2,19,2
6571,3,0,17,2
6572,3,2,-99,1
6573,2,2,18,1
6574,1,2,-2,3
6575,1,2,51,2
6576,1,2,25,2
6577,1,2,72,1
6578,3,2,10,1
6579,2,0,0,1
6580,2,0,55,1
6581,3,2,13,2
6582,3,2,-99,0
6583,2,0,102,2
6584,3,2,25,1
6585,1,2,8,1
6586,3,1,11,1
6587,1,1,10,1
6588,1,2,48,2
6589,4,2,7,2
6590,2,-99,-99,-99
6591,3,2,15,2
6592,3,0,26,1
6593,3,2,2,1
6594,3,2,6,2
6595,1,2,12,1
6596,3,1,13,1
6597,3,1,36,1
6598,2,2,74,1
6599,4,2,10,2
6600,3,2,23,2
6601,3,2,18,2
6602,2,2,4,2
6603,4,0,11,3
6604,3,2,-2,3
6605,2,1,17,1
6606,3,2,8,1
6607,2,2,19,1
6608,3,0,-99,2
6609,1,2,9,1
6610,4,2,19,2
6611,3,0,-99,0
6612,3,0,8,1
6613,5,2,14,2
6614,3,2,35,1
6615,1,2,66,1
6616,3,2,3,2
6617,3,2,43,1
6618,2,2,-5,3
6619,5,2,12,1
6620,3,0,11,1
6621,3,0,10,3
6622,4,1,20,1
6623,1,2,41,2
6624,3,0,36,1
6625,4,2,33,2
6626,3,-99,-99,-99
6627,2,2,50,1
6628,3,2,-99,0
6629,3,2,6,3
6630,3,2,38,2
6631,3,0,18,2
6632,3,2,14,1
6633,3,0,55,2
6634,4,0,73,2
6635,3,2,54,4
6636,3,2,14,1
6637,3,2,15,1
6638,3,-99,-99,-99
6639,4,0,20,1
6640,1,2,5,1
6641,3,2,12,1
6642,2,2,1,1
6643,2,2,20,1
6644,3,2,18,2
6645,2,2,12,4
6646,3,2,-99,0
6647,4,2,29,2
6648,3,2,13,2
6649,3,0,99,1
6650,3,2,110,1
6651,3,2,12,3
6652,2,2,6,2
6653,4,2,11,2
6654,3,1,23,1
6655,3,2,35,2
6656,2,1,1,2
6657,2,2,31,2
6658,4,2,18,1
6659,3,2,14,1
6660,3,2,10,3
6661,1,2,42,1
6662,2,2,20,2
6663,3,2,22,2
6664,2,2,63,1
6665,3,0,59,2
6666,3,2,33,2
6667,3,2,20,1
6668,3,2,78,2
6669,3,2,1,1
6670,1,2,17,2
6671,2,2,0,2
6672,3,0,3,2
6673,4,0,29,2
6674,4,2,44,2
6675,4,2,-99,0
6676,4,2,18,1
6677,2,-99,-99,-99
6678,3,2,18,2
6679,3,1,9,1
6680,3,2,36,2
6681,3,2,40,1
6682,3,2,46,2
6683,3,2,-99,0
6684,3,2,9,3
6685,3,2,22,1
6686,1,2,29,1
6687,3,1,-99,0
6688,4,2,17,1
6689,1,2,-99,0
6690,4,2,19,2
6691,1,2,63,2
6692,3,0,7,2
6693,3,2,66,1
6694,2,2,7,1
6695,1,1,15,1
6696,3,2,12,2
6697,3,0,11,3
6698,3,2,7,1
6699,3,1,19,2
6700,2,2,68,2
6701,3,-99,-99,-99
6702,2,2,-1,3
6703,2,2,17,2
6704,3,2,12,1
6705,2,2,15,2
6706,3,0,39,1
6707,2,2,60,2
6708,3,1,7,2
6709,3,0,27,1
6710,1,2,33,1
6711,3,2,70,2
6712,2,2,23,2
6713,3,0,-99,2
6714,3,2,10,2
6715,3,2,19,2
6716,4,1,21,1
6717,3,2,1,2
6718,1,0,11,3
6719,3,2,15,2
6720,3,2,12,1
6721,3,2,19,1
6722,3,0,34,1
6723,3,1,-99,0
6724,3,2,36,2
6725,1,2,70,1
6726,2,2,40,1
6727,4,2,20,1
6728,3,2,-99,0
6729,4,0,20,1
6730,2,0,13,4
6731,3,2,13,3
6732,2,2,14,2
6733,3,2,-99,0
6734,3,2,-99,2
6735,3,2,12,2
6736,2,2,22,1
6737,3,1,60,1
6738,3,2,6,2
6739,1,2,3,1
6740,3,2,5,2
6741,3,2,28,2
6742,3,2,16,1
6743,1,2,2,1
6744,2,2,40,2
6745,1,2,26,2
6746,3,2,23,2
6747,3,2,11,1
6748,3,2,-99,0
6749,2,2,17,2
6750,4,2,8,1
6751,2,2,-99,0
6752,3,2,21,2
6753,3,2,1,1
6754,3,2,10,2
6755,4,2,19,2
6756,3,2,48,2
6757,3,2,9,2
6758,3,2,116,2
6759,3,2,1,2
6760,3,0,14,2
6761,3,2,25,1
6762,3,2,12,1
6763,1,1,13,1
6764,3,2,24,1
6765,3,2,20,2
6766,3,-99,-99,-99
6767,2,2,7,1
6768,1,2,8,2
6769,3,2,19,2
6770,2,0,0,3
6771,2,0,61,2
6772,2,0,97,2
6773,3,2,13,2
6774,4,2,106,1
6775,2,2,48,1
6776,3,2,10,1
6777,3,0,12,3
6778,1,2,36,1
6779,3,2,18,1
6780,2,2,96,2
6781,3,2,48,2
6782,2,2,47,2
6783,3,2,26,2
6784,1,2,27,2
6785,2,2,17,1
6786,2,2,-99,0
6787,4,2,57,1
6788,3,2,-3,3
6789,3,2,-99,0
6790,2,2,20,2
6791,3,2,82,2
6792,3,2,23,1
6793,3,2,47,2
6794,3,1,17,1
6795,3,2,12,2
6796,2,2,15,2
6797,2,2,12,1
6798,3,2,57,2
6799,3,2,-99,2
6800,3,2,7,1
6801,4,2,10,2
6802,3,2,20,1
6803,1,2,8,2
6804,2,2,40,1
6805,2,2,11,2
6806,3,2,14,2
6807,3,2,26,2
6808,3,2,43,1
6809,3,2,20,2
6810,3,2,20,2
6811,4,2,-99,0
6812,5,1,11,1
6813,1,2,-99,0
6814,1,2,-2,3
6815,1,2,73,2
6816,3,2,8,2
6817,4,1,28,1
6818,3,1,7,1
6819,3,2,11,2
6820,3,0,-99,0
6821,4,2,50,2
6822,4,2,9,2
6823,2,2,-99,2
6824,3,2,12,1
6825,3,2,33,1
6826,3,2,25,2
6827,2,-99,-99,-99
6828,3,2,9,1
6829,2,2,23,2
6830,3,2,8,2
6831,3,2,-99,0
6832,3,2,72,2
6833,2,2,10,2
6834,3,2,-99,0
6835,3,2,7,1
6836,3,2,14,1
6837,3,2,34,1
6838,3,2,44,2
6839,2,2,39,2
6840,2,2,17,1
6841,3,2,7,2
6842,2,2,16,2
6843,3,2,1,1
6844,3,-99,-99,-99
6845,1,2,18,2
6846,3,1,123,1
6847,2,2,1,1
6848,3,2,16,2
6849,3,0,89,1
6850,3,2,36,2
6851,3,2,104,1
6852,4,1,17,1
6853,3,0,39,2
6854,3,2,-99,0
6855,3,2,16,1
6856,3,2,13,2
6857,3,1,16,1
6858,3,1,49,1
6859,3,2,35,1
6860,2,2,12,1
6861,3,1,6,1
6862,2,-99,-99,-99
6863,3,2,16,2
6864,2,2,30,1
6865,3,2,4,1
6866,3,2,9,2
6867,2,2,8,2
6868,2,0,34,2
6869,3,1,-99,0
6870,6,2,16,2
6871,3,2,18,2
6872,2,2,20,2
6873,3,2,3,2
6874,4,2,13,4
6875,3,2,4,1
6876,3,2,68,2
6877,3,2,-99,0
6878,3,2,8,1
6879,2,2,0,3
6880,3,2,36,2
6881,2,2,9,1
6882,3,2,9,1
6883,3,2,11,3
6884,3,2,58,1
6885,2,2,6,2
6886,2,2,17,2
6887,3,1,19,1
6888,3,2,12,4
6889,3,2,15,2
6890,3,-99,-99,-99
6891,3,2,190,1
6892,3,2,12,2
6893,4,2,15,2
6894,3,0,22,2
6895,3,2,6,1
6896,3,2,-99,0
6897,3,2,-7,3
6898,3,0,1,3
6899,3,2,34,2
6900,3,2,23,2
6901,3,2,-1,3
6902,2,2,-99,0
6903,2,2,15,2
6904,3,-99,-99,-99
6905,4,2,-99,0
6906,3,2,15,2
6907,2,2,49,1
6908,3,2,30,1
6909,3,2,12,1
6910,4,2,16,2
6911,3,2,3,1
6912,2,2,0,3
6913,2,2,22,1
6914,1,2,50,1
6915,3,2,0,3
6916,2,1,123,1
6917,4,2,-99,0
6918,5,2,37,1
6919,3,0,12,3
6920,3,2,11,2
6921,2,0,41,2
6922,2,2,-99,0
6923,3,2,20,1
6924,3,1,5,1
6925,3,2,14,1
6926,4,2,11,2
6927,2,2,19,2
6928,1,2,9,3
6929,3,0,8,2
6930,1,1,9,1
6931,2,2,-99,0
6932,2,2,28,1
6933,2,2,4,2
6934,2,2,20,2
6935,3,2,127,1
6936,3,2,47,1
6937,4,2,124,2
6938,2,2,-99,2
6939,5,2,59,2
6940,2,2,66,1
6941,3,0,-99,0
6942,3,2,7,1
6943,3,2,17,1
6944,1,1,18,1
6945,3,2,12,1
6946,3,-99,-99,-99
6947,2,0,25,2
6948,2,2,15,2
6949,2,2,8,1
6950,2,2,14,2
6951,3,2,12,1
6952,3,2,-99,4
6953,1,2,52,1
6954,1,2,13,2
6955,3,2,22,1
6956,2,1,49,1
6957,3,-99,-99,-99
6958,3,2,-99,0
6959,3,2,8,1
6960,3,2,11,1
6961,3,2,34,2
6962,3,2,17,2
6963,3,2,8,1
6964,3,1,20,1
6965,2,2,8,2
6966,3,2,1,1
6967,2,2,92,2
6968,3,2,123,2
6969,3,1,10,3
6970,3,2,18,2
6971,2,2,-99,0
6972,3,2,14,2
6973,2,2,16,1
6974,4,2,10,2
6975,3,2,19,1
6976,3,2,26,2
6977,2,2,46,1
6978,3,0,31,2
6979,3,2,12,2
6980,3,0,7,3
6981,1,2,-99,0
6982,4,2,11,3
6983,3,2,21,2
6984,3,2,48,2
6985,5,1,10,1
6986,2,2,15,2
6987,4,2,12,2
6988,3,1,-99,0
6989,1,2,20,1
6990,3,2,41,1
6991,3,2,7,2
6992,4,2,25,2
6993,2,2,47,1
6994,3,2,-99,0
6995,3,0,-99,0
6996,3,2,13,2
6997,1,1,19,1
6998,5,2,36,2
6999,2,2,65,2
7000,3,0,15,1
7001,3,1,9,1
7002,3,1,6,2
7003,3,2,10,1
7004,2,2,34,2
7005,3,2,9,1
7006,3,2,26,2
7007,3,2,53,2
7008,3,2,12,2
7009,3,2,-99,0
7010,3,2,4,1
7011,1,2,57,2
7012,3,2,17,2
7013,1,2,21,1
7014,2,2,21,2
7015,3,0,-99,0
7016,3,2,-99,0
7017,3,2,13,2
7018,3,2,13,2
7019,2,2,-99,2
7020,4,2,8,1
7021,3,1,17,1
7022,3,2,-99,2
7023,3,0,-99,2
7024,3,2,23,1
7025,3,1,19,1
7026,3,2,7,2
7027,3,2,11,2
7028,2,2,15,2
7029,3,2,10,1
7030,3,2,16,2
7031,1,2,27,2
7032,3,1,6,1
7033,3,2,19,2
7034,5,2,6,2
7035,1,2,-4,3
7036,3,2,9,2
7037,2,2,9,2
7038,3,2,-99,0
7039,2,2,17,2
7040,2,2,9,1
7041,2,2,19,2
7042,3,2,-99,0
7043,2,2,7,2
7044,3,2,40,2
7045,3,1,20,1
7046,4,2,53,1
7047,2,2,6,1
7048,3,0,12,2
7049,2,-99,-99,-99
7050,4,2,11,1
7051,2,2,7,2
7052,3,2,11,1
7053,1,2,51,1
7054,3,0,-99,0
7055,3,2,8,1
7056,2,2,25,2
7057,3,2,99,2
7058,3,0,9,2
7059,3,2,-99,0
7060,2,2,2,1
7061,3,2,46,1
7062,2,2,4,3
7063,1,2,4,2
7064,2,2,10,2
7065,2,0,2,1
7066,3,2,-99,0
7067,2,0,87,1
7068,2,0,9,1
7069,3,2,98,1
7070,3,2,8,2
7071,2,2,-99,0
7072,3,2,50,1
7073,3,2,10,1
7074,3,2,26,1
7075,2,2,18,2
7076,4,0,67,1
7077,3,2,-99,2
7078,3,2,10,1
7079,3,2,17,2
7080,3,2,0,2
7081,3,-99,-99,-99
7082,3,2,16,2
7083,3,0,10,2
7084,3,2,2,1
7085,2,0,50,1
7086,3,2,9,2
7087,4,2,6,2
7088,4,0,7,3
7089,3,1,14,1
7090,2,1,77,1
7091,5,2,10,1
7092,3,2,10,2
7093,2,2,8,1
7094,3,2,23,1
7095,2,2,33,2
7096,3,0,55,1
7097,3,2,14,1
7098,1,2,10,2
7099,3,2,47,1
7100,4,2,16,2
7101,3,0,13,1
7102,3,2,146,1
7103,4,2,16,1
7104,3,2,6,2
7105,3,2,24,2
7106,2,2,30,2
7107,2,2,56,2
7108,3,2,15,1
7109,1,2,112,1
7110,3,2,15,1
7111,3,1,23,1
7112,2,2,38,2
7113,2,2,7,1
7114,3,1,6,3
7115,2,1,22,1
7116,2,2,8,1
7117,2,2,3,2
7118,3,2,8,1
7119,3,1,15,1
7120,3,2,8,3
7121,2,2,16,2
7122,2,2,12,1
7123,3,2,10,2
7124,3,2,13,2
7125,3,2,1,1
7126,3,2,18,2
7127,2,-99,-99,-99
7128,4,2,102,2
7129,3,2,40,1
7130,3,1,39,1
7131,3,2,-99,1
7132,3,-99,-99,-99
7133,3,0,12,2
7134,1,2,18,1
7135,3,-99,-99,-99
7136,3,-99,-99,-99
7137,1,1,14,1
7138,1,2,55,2
7139,4,2,21,1
7140,2,0,65,2
7141,3,2,-1,3
7142,3,0,7,3
7143,4,-99,-99,-99
7144,3,2,40,2
7145,1,2,-99,0
7146,1,2,12,2
7147,2,0,18,2
7148,2,1,27,2
7149,1,0,106,1
7150,2,2,22,1
7151,4,2,12,1
7152,3,2,11,2
7153,2,2,12,1
7154,2,2,24,2
7155,2,2,-99,0
7156,3,2,9,2
7157,3,2,5,2
7158,3,0,66,2
7159,3,2,35,2
7160,3,2,46,2
7161,2,1,9,1
7162,2,2,11,2
7163,3,0,42,1
7164,4,2,-99,0
7165,4,2,10,2
7166,2,1,18,1
7167,4,2,8,1
7168,3,2,18,1
7169,3,0,37,2
7170,3,2,23,1
7171,3,2,18,2
7172,2,0,6,1
7173,1,2,8,1
7174,4,0,40,2
7175,3,1,19,1
7176,3,2,14,2
7177,3,2,17,1
7178,1,2,0,1
7179,2,2,13,2
7180,2,0,38,2
7181,3,1,33,1
7182,3,2,7,1
7183,3,2,41,2
7184,2,2,7,1
7185,3,1,92,1
7186,3,2,20,2
7187,2,2,34,2
7188,3,0,9,2
7189,4,2,17,1
7190,5,2,8,2
7191,4,0,-99,0
7192,3,2,-99,0
7193,3,2,45,2
7194,3,0,30,2
7195,2,2,45,2
7196,3,2,141,1
7197,3,2,66,1
7198,4,0,16,1
7199,3,2,1,1
7200,3,2,47,2
7201,3,2,9,2
7202,3,0,8,2
7203,3,0,1,1
7204,3,2,18,2
7205,3,2,8,2
7206,3,2,33,2
7207,3,-99,-99,-99
7208,2,2,30,2
7209,3,2,6,2
7210,3,2,44,1
7211,2,2,34,2
7212,2,-99,-99,-99
7213,3,2,1,2
7214,4,2,10,1
7215,3,0,9,1
7216,1,2,21,1
7217,2,2,47,2
7218,3,2,6,2
7219,3,2,4,1
7220,4,2,15,2
7221,3,0,17,2
7222,3,-99,-99,-99
7223,2,2,43,2
7224,3,0,99,2
7225,2,2,0,2
7226,2,2,-99,0
7227,2,2,-99,0
7228,3,2,21,2
7229,3,2,36,1
7230,3,2,42,2
7231,1,2,6,2
7232,3,2,-99,0
7233,1,2,75,1
7234,2,0,7,1
7235,3,2,-99,2
7236,3,2,16,2
7237,3,2,5,1
7238,2,2,-99,0
7239,3,2,9,2
7240,3,2,12,2
7241,3,2,-1,3
7242,4,2,108,1
7243,2,2,-99,0
7244,3,2,3,2
7245,1,2,21,2
7246,3,2,5,1
7247,2,2,18,1
7248,3,2,2,1
7249,3,2,-99,0
7250,2,2,29,2
7251,3,0,50,2
7252,2,2,42,2
7253,1,2,28,1
7254,2,-99,-99,-99
7255,3,1,60,1
7256,3,-99,-99,-99
7257,1,2,-2,3
7258,2,2,58,1
7259,3,2,7,2
7260,3,2,5,2
7261,1,-99,-99,-99
7262,3,2,40,1
7263,4,2,20,2
7264,2,2,139,2
7265,2,2,5,1
7266,3,2,82,2
7267,3,2,8,2
7268,2,2,33,1
7269,3,2,-99,0
7270,1,2,11,2
7271,1,2,-99,0
7272,2,2,7,2
7273,1,2,72,2
7274,3,2,8,2
7275,3,0,39,2
7276,2,2,47,2
7277,2,2,26,2
7278,2,2,-99,0
7279,3,2,15,1
7280,2,2,2,2
7281,3,0,-99,0
7282,3,0,9,1
7283,2,2,9,2
7284,3,2,-99,0
7285,3,2,9,2
7286,4,2,12,2
7287,2,2,31,2
7288,2,2,7,1
7289,3,2,10,1
7290,3,2,4,2
7291,3,0,1,1
7292,2,0,8,2
7293,3,0,55,2
7294,3,2,7,2
7295,3,2,-99,0
7296,3,2,5,2
7297,3,2,4,2
7298,2,0,7,2
7299,3,2,-99,0
7300,2,-99,-99,-99
7301,2,2,10,1
7302,2,2,5,1
7303,3,2,31,2
7304,3,2,80,1
7305,3,2,13,1
7306,2,2,2,3
7307,3,-99,-99,-99
7308,3,2,23,1
7309,3,2,12,2
7310,2,2,6,2
7311,2,2,4,1
7312,3,2,49,2
7313,3,0,-99,2
7314,3,2,8,1
7315,3,2,11,2
7316,3,0,-99,0
7317,3,2,52,2
7318,3,0,36,1
7319,2,2,5,2
7320,3,2,47,1
7321,2,2,16,2
7322,2,2,49,2
7323,2,2,12,2
7324,3,2,43,2
7325,3,2,8,1
7326,2,2,13,2
7327,3,2,39,1
7328,3,2,-99,3
7329,2,0,12,1
7330,0,2,62,2
7331,3,2,11,1
7332,2,2,-99,1
7333,3,2,12,1
7334,3,2,8,1
7335,3,2,6,2
7336,2,0,75,1
7337,3,2,60,2
7338,3,2,30,2
7339,1,2,15,1
7340,3,2,-99,2
7341,3,1,13,1
7342,3,2,6,2
7343,3,2,28,2
7344,3,2,14,2
7345,3,2,7,1
7346,3,2,-99,0
7347,3,2,12,2
7348,3,2,6,1
7349,3,2,18,1
7350,3,1,7,1
7351,3,2,9,1
7352,3,2,6,1
7353,4,0,-99,2
7354,5,2,7,1
7355,3,2,18,2
7356,3,2,26,2
7357,3,2,5,1
7358,3,2,7,2
7359,2,0,16,1
7360,4,0,-99,0
7361,4,2,12,2
7362,2,2,5,3
7363,3,1,30,1
7364,2,2,23,2
7365,3,0,14,2
7366,3,2,6,2
7367,3,2,-99,0
7368,2,0,-99,0
7369,3,2,9,1
7370,1,2,0,1
7371,3,0,13,1
7372,1,2,-99,0
7373,3,2,10,1
7374,5,2,3,1
7375,3,0,11,2
7376,3,2,7,2
7377,4,2,30,2
7378,5,2,15,2
7379,2,2,6,2
7380,3,2,64,2
7381,3,2,9,2
7382,3,2,1,2
7383,3,2,7,1
7384,2,2,8,1
7385,3,2,9,1
7386,3,2,76,2
7387,3,0,-99,2
7388,3,2,2,3
7389,3,2,6,2
7390,2,2,10,2
7391,1,2,21,1
7392,2,2,22,1
7393,3,2,-99,0
7394,3,0,13,1
7395,2,2,4,2
7396,2,2,10,2
7397,1,0,4,1
7398,2,0,2,2
7399,1,-99,-99,-99
7400,3,2,4,1
7401,2,2,35,2
7402,3,2,-99,2
7403,1,2,-99,0
7404,3,2,22,2
7405,3,2,22,1
7406,3,2,5,2
7407,3,-99,-99,-99
7408,2,2,21,1
7409,3,2,11,2
7410,3,0,-99,0
7411,3,2,3,1
7412,3,2,16,2
7413,3,-99,-99,-99
7414,1,2,16,1
7415,3,-99,-99,-99
7416,3,2,13,2
7417,3,0,36,2
7418,2,2,3,2
7419,1,2,-99,0
7420,2,0,4,1
7421,3,2,11,1
7422,3,2,8,1
7423,2,2,13,2
7424,3,2,-99,0
7425,3,2,16,1
7426,3,2,15,1
7427,3,2,6,2
7428,2,2,29,2
7429,3,2,5,2
7430,2,2,-99,4
7431,2,2,5,1
7432,3,2,-99,0
7433,2,2,-99,4
7434,1,2,13,2
7435,3,0,-99,2
7436,3,0,-99,2
7437,4,0,11,2
7438,3,2,8,2
7439,4,2,11,2
7440,3,2,142,2
7441,3,0,47,2
7442,3,2,52,1
7443,3,1,12,1
7444,3,2,7,2
7445,3,0,4,3
7446,2,2,-99,0
7447,2,2,-99,0
7448,3,0,15,2
7449,3,2,40,2
7450,3,1,6,2
7451,2,2,16,2
7452,2,2,9,3
7453,2,2,-99,1
7454,2,2,15,1
7455,3,2,5,1
7456,3,-99,-99,-99
7457,3,2,40,2
7458,1,2,-1,3
7459,2,2,9,4
7460,2,1,32,1
7461,3,2,54,2
7462,3,2,58,1
7463,3,2,0,1
7464,3,2,6,2
7465,3,0,10,2
7466,2,1,15,1
7467,3,2,8,2
7468,2,2,22,1
7469,3,2,61,2
7470,2,2,90,2
7471,3,2,35,1
7472,0,2,-2,3
7473,3,2,8,2
7474,1,2,7,1
7475,3,2,5,1
7476,1,2,65,1
7477,4,0,34,1
7478,2,2,18,2
7479,3,2,0,2
7480,2,2,14,1
7481,3,2,8,3
7482,3,2,27,2
7483,2,-99,-99,-99
7484,3,2,8,2
7485,4,2,11,1
7486,2,2,-99,0
7487,3,2,15,2
7488,3,1,21,1
7489,2,1,2,1
7490,3,2,22,2
7491,2,2,-99,1
7492,3,2,35,2
7493,3,2,-99,0
7494,3,-99,-99,-99
7495,3,2,6,2
7496,3,2,0,1
7497,2,2,11,2
7498,3,2,-99,0
7499,2,0,4,2
7500,3,2,4,1
7501,3,0,-99,0
7502,3,2,0,1
7503,3,-99,-99,-99
7504,3,2,12,2
7505,2,-99,-99,-99
7506,2,2,6,3
7507,3,2,-99,0
7508,3,2,8,2
7509,3,2,11,1
7510,2,-99,-99,-99
7511,2,2,-99,0
7512,2,2,14,2
7513,3,2,119,2
7514,4,1,6,1
7515,3,2,24,1
7516,4,1,26,1
7517,2,2,-99,0
7518,2,2,134,2
7519,3,2,4,3
7520,3,-99,-99,-99
7521,3,2,13,2
7522,3,2,9,2
7523,2,2,9,2
7524,2,2,8,2
7525,3,2,-99,1
7526,3,-99,-99,-99
7527,2,2,9,1
7528,3,2,9,2
7529,2,2,-99,0
7530,1,2,8,1
7531,2,2,-99,0
7532,3,2,6,1
7533,3,2,-99,2
7534,2,2,-99,0
7535,3,0,14,1
7536,3,2,12,2
7537,1,0,13,2
7538,2,2,69,1
7539,2,1,18,1
7540,2,2,16,2
7541,2,2,70,2
7542,2,-99,-99,-99
7543,4,2,-99,0
7544,2,2,62,2
7545,3,2,20,2
7546,2,1,-99,0
7547,2,-99,-99,-99
7548,3,2,11,2
7549,3,-99,-99,-99
7550,2,2,4,1
7551,3,2,156,2
7552,5,0,8,1
7553,3,2,36,2
7554,3,0,-99,2
7555,3,2,37,2
7556,1,2,44,1
7557,2,2,19,2
7558,3,2,7,1
7559,3,2,-99,0
7560,2,2,8,2
7561,3,2,39,2
7562,2,2,10,2
7563,3,2,7,1
7564,2,2,-99,0
7565,2,0,57,2
7566,2,2,-99,4
7567,2,2,-99,0
7568,2,-99,-99,-99
7569,1,0,11,1
7570,3,0,97,2
7571,3,2,6,1
7572,3,2,7,1
7573,3,2,48,1
7574,1,2,58,1
7575,3,2,26,2
7576,3,2,9,2
7577,2,2,4,1
7578,2,2,87,2
7579,3,-99,-99,-99
7580,3,2,8,3
7581,2,2,1,3
7582,3,2,2,3
7583,3,2,-99,0
7584,3,2,7,2
7585,2,2,12,1
7586,2,2,1,1
7587,3,2,12,1
7588,2,2,-99,0
7589,3,2,7,1
7590,2,2,39,1
7591,2,2,11,2
7592,1,2,-99,0
7593,3,2,2,3
7594,1,2,15,1
7595,3,-99,-99,-99
7596,4,2,-99,4
7597,3,1,-99,0
7598,3,0,23,2
7599,3,2,13,2
7600,2,2,56,1
7601,3,2,6,2
7602,1,2,-99,0
7603,3,2,-99,0
7604,2,2,-99,0
7605,1,2,5,2
7606,3,2,1,1
7607,2,2,33,2
7608,1,2,0,3
7609,3,0,66,1
7610,1,-99,-99,-99
7611,2,2,-99,0
7612,2,1,13,1
7613,1,2,0,3
7614,1,2,53,2
7615,2,2,3,2
7616,1,2,19,2
7617,2,2,18,2
7618,3,2,88,2
7619,1,2,4,1
7620,3,-99,-99,-99
7621,3,2,3,2
7622,2,2,70,2
7623,3,-99,-99,-99
7624,2,2,6,1
7625,2,0,336,2
7626,3,2,31,2
7627,2,2,20,1
7628,2,2,-99,2
7629,1,2,36,2
7630,1,2,8,2
7631,2,2,29,2
7632,2,2,8,1
7633,4,0,28,1
7634,3,0,11,1
7635,1,1,8,1
7636,3,2,6,2
7637,2,2,13,1
7638,3,0,25,1
7639,2,-99,-99,-99
7640,3,2,2,3
7641,3,2,9,2
7642,3,2,52,2
7643,2,1,11,1
7644,2,2,-99,0
